name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
montgomery,2023-10-15,17.1,12.5,15.4,17.1,12.5,15.4,7.8,60.9,0,0,0,,0,0,35.3,18.8,312.2,1011.9,91.2,16,49,4.1,2,10,2023-10-15T06:48:48,2023-10-15T18:12:45,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-16,19.1,7.3,13.4,19.1,5.8,12.9,4.5,57.7,0,0,0,,0,0,35.3,22.9,321.5,1015.9,40.9,16,198.9,17.3,7,10,2023-10-16T06:49:33,2023-10-16T18:11:35,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-17,20.7,8.3,14.7,20.7,8.3,14.7,6.4,60.1,0,0,0,,0,0,29.5,14.1,340.6,1018.8,29,16,205.9,17.6,8,10,2023-10-17T06:50:17,2023-10-17T18:10:25,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-18,23,8.4,14.8,23,8.4,14.8,8.1,68.4,0,0,0,,0,0,13,8.7,94,1019.9,0.2,15.5,210.5,17.9,7,10,2023-10-18T06:51:02,2023-10-18T18:09:16,0.14,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-19,23.7,10.4,16,23.7,10.4,16,10.9,74.7,0,0,0,,0,0,31.7,13.2,250.2,1017.2,47.9,14.6,146.5,12.8,7,10,2023-10-19T06:51:48,2023-10-19T18:08:08,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-20,27.8,12.6,19.5,26.9,12.6,19.4,11.2,63.8,1.608,100,8.33,rain,0,0,42.3,19.7,264.6,1009.3,25.2,16,200.3,17.4,7,10,2023-10-20T06:52:33,2023-10-20T18:07:01,0.21,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-21,26.2,8.8,16.8,26.2,8.8,16.8,8,61.8,0,0,0,,0,0,20.5,12.9,261.1,1012.2,0,15.8,197.7,17.1,7,10,2023-10-21T06:53:20,2023-10-21T18:05:55,0.25,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-22,28,13.2,19,27.1,13.2,18.9,10.7,63.2,0,0,0,,0,0,14.8,8.1,23.4,1014.7,0,16,172.8,14.8,6,10,2023-10-22T06:54:06,2023-10-22T18:04:50,0.28,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-23,26.8,11.9,18.8,26.6,11.9,18.8,7.2,51.4,0,0,0,,0,0,27.7,14.5,60.7,1019.4,12.5,15.9,198.5,17.2,7,10,2023-10-23T06:54:53,2023-10-23T18:03:46,0.32,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-24,26.6,13.3,19.7,26.6,13.3,19.7,9.7,53.9,0,0,0,,0,0,29.5,16.4,88.3,1023.2,11.5,16,195.5,16.9,7,10,2023-10-24T06:55:41,2023-10-24T18:02:42,0.35,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-25,27,13.9,20.5,26.8,13.9,20.5,11.5,57.5,0,0,0,,0,0,29.5,18.2,98.2,1023.8,41.5,16,153,13.2,7,10,2023-10-25T06:56:28,2023-10-25T18:01:40,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-26,28.7,17.2,22.2,28.6,17.2,22.3,15.2,66.1,0,0,0,,0,0,29.9,19.5,109.4,1022,53.1,16,163.3,14,6,10,2023-10-26T06:57:16,2023-10-26T18:00:39,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-27,28.3,16.6,21.7,28.1,16.6,21.7,15.9,72.3,0,0,0,,0,0,16.6,11.2,49,1022.1,36.6,15.7,167.3,14.5,7,10,2023-10-27T06:58:05,2023-10-27T17:59:39,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-28,28.4,14.2,20.5,28.3,14.2,20.5,15.5,76.2,0,0,0,,0,0,16.6,12.3,69.4,1020.8,14.1,14.1,173.7,14.8,7,10,2023-10-28T06:58:54,2023-10-28T17:58:40,0.5,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-29,29.5,14.1,20.9,29.6,14.1,21,15.8,76.2,0,0,0,,0,0,18.4,10.9,165.4,1017.7,18.6,13.3,182.7,15.9,6,10,2023-10-29T06:59:43,2023-10-29T17:57:42,0.53,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-30,25.4,13.3,19,25.4,13.3,19,15.3,80.1,0,0,0,,0,0,37.8,26.1,308.1,1015.7,50,13.7,150.4,12.9,7,10,2023-10-30T07:00:33,2023-10-30T17:56:46,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-10-31,18.1,8.4,12.9,18.1,6.8,12.7,2.7,53.7,0,0,0,,0,0,40.7,22.2,333.6,1018.8,68.1,16,114.2,9.7,6,10,2023-10-31T07:01:23,2023-10-31T17:55:50,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-01,14.3,3.2,8.1,14.3,-0.8,6.1,-6,38.5,0,0,0,,0,0,40.7,25,357.2,1026,0,16,201.5,17.4,7,10,2023-11-01T07:02:14,2023-11-01T17:54:56,0.62,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-02,17.1,-0.3,8.4,17.1,-0.8,7.9,-4.2,48.6,0,0,0,,0,0,37.9,16.2,62.9,1029.4,0,16,200.3,17.3,7,10,2023-11-02T07:03:04,2023-11-02T17:54:03,0.66,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-03,20.9,3.7,11.6,20.9,1.8,11,3.6,61.1,0,0,0,,0,0,22.3,9.7,43.1,1027.7,3.1,16,188.5,16.2,7,10,2023-11-03T07:03:56,2023-11-03T17:53:12,0.69,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-04,24.6,7.6,14.4,24.6,7.6,14.4,7,67.2,0,0,0,,0,0,13,7.3,18.3,1023.6,0,15.7,189,16.2,7,10,2023-11-04T07:04:47,2023-11-04T17:52:22,0.72,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-05,26.1,5.6,14.5,26.1,5.6,14.5,6.7,67.3,0,0,0,,0,0,31.7,9.8,10.8,1019.7,0,15.1,174.2,15.7,7,10,2023-11-05T06:05:39,2023-11-05T16:51:33,0.75,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-06,25.4,7,15.5,25.4,7,15.5,8.9,70.2,0,0,0,,0,0,11.2,10.5,285.4,1018.3,2,14.9,151.4,13.1,6,10,2023-11-06T06:06:31,2023-11-06T16:50:45,0.79,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-07,27.3,8.9,16.7,26.9,8.9,16.7,10.8,73.2,0,0,0,,0,0,16.6,14.3,208.6,1017.5,0,13.3,176,15.1,6,10,2023-11-07T06:07:23,2023-11-07T16:49:59,0.82,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-08,27.4,10.3,18.3,27.4,10.3,18.3,13.2,75.3,0,0,0,,0,0,25.9,14.5,193.4,1017,30.6,13.9,172.8,15,7,10,2023-11-08T06:08:16,2023-11-08T16:49:15,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-09,26.8,12.9,18.7,27.1,12.9,18.8,14.3,78.4,0,0,0,,0,0,20.5,9.6,238.7,1016.7,30.8,13.5,133.7,11.5,6,10,2023-11-09T06:09:09,2023-11-09T16:48:32,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-10,21,15.2,18.4,21,15.2,18.4,16.4,88.3,11.59,100,25,rain,0,0,14.8,15.8,349.6,1018,92.8,14.4,39.5,3.5,2,10,2023-11-10T06:10:02,2023-11-10T16:47:50,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-11,16.4,13.4,14.3,16.4,13.4,14.3,12.8,90.6,10.843,100,45.83,rain,0,0,25.9,16.6,38.8,1022.1,100,13.1,20.5,1.7,1,10,2023-11-11T06:10:56,2023-11-11T16:47:10,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-12,15.4,13,13.9,15.4,13,13.9,11.8,87.1,0.341,100,8.33,rain,0,0,20.5,15.2,56.3,1024.9,100,15.9,32,2.8,2,10,2023-11-12T06:11:49,2023-11-12T16:46:32,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-13,17.8,12.6,15,17.8,12.6,15,9.6,71.1,0,0,0,,0,0,25.9,13.6,36.4,1026,71,16,61.1,5.3,4,10,2023-11-13T06:12:43,2023-11-13T16:45:55,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-14,18.9,11.9,14.4,18.9,11.9,14.4,9.7,75.1,2.165,100,25,rain,0,0,31.3,25.3,72.7,1024,75.7,15.8,58.8,5.1,3,10,2023-11-14T06:13:37,2023-11-14T16:45:19,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-15,17.6,11.1,14,17.6,11.1,14,11,82.3,11.654,100,66.67,rain,0,0,48.2,22.6,64.1,1022.3,96.2,15.6,60.2,5.1,3,10,2023-11-15T06:14:31,2023-11-15T16:44:46,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-16,24.7,13.6,17.9,24.7,13.6,17.9,12.2,70.5,0.02,100,8.33,rain,0,0,35.3,19.9,72.5,1019.2,65.9,15.9,136.8,11.9,6,10,2023-11-16T06:15:25,2023-11-16T16:44:14,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-17,22.5,13.7,18,22.5,13.7,18,14.8,82.2,0,0,0,,0,0,22.3,13.1,52.1,1013.9,37.4,15.7,115.7,10,5,10,2023-11-17T06:16:19,2023-11-17T16:43:43,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-11-18,24.5,12.7,17.8,24.5,12.7,17.8,10.2,65.3,0,0,0,,0,0,29.5,22.3,322.1,1012.3,18.3,14.8,171.8,14.8,6,10,2023-11-18T06:17:13,2023-11-18T16:43:15,0.19,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,F7894,72226013895,KMGM"
montgomery,2023-11-19,21,5.5,12.4,21,5.5,12.4,6.6,71.7,0,0,0,,0,0,14.8,6.5,318.7,1013.6,0,15.3,166.5,14.4,6,10,2023-11-19T06:18:07,2023-11-19T16:42:47,0.23,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-11-20,24.3,7.8,16.3,24.3,7.6,16.2,10.2,70,0,0,0,,0,0,40.7,20,115.3,1014.5,57.3,14.6,117.6,10.2,5,10,2023-11-20T06:19:01,2023-11-20T16:42:22,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,F7894,72226013895,KMGM,BDAA1"
montgomery,2023-11-21,22.1,15.4,18.6,22.1,15.4,18.6,16.4,87.5,67.327,100,70.83,rain,0,0,61.2,39.7,159.3,1012.4,93.9,12.6,23.5,2.1,1,10,2023-11-21T06:19:55,2023-11-21T16:41:58,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-11-22,15.2,6.8,11.6,15.2,5,11.2,6.7,72.3,0,0,0,,0,0,33.5,21,320.5,1016.9,76.7,16,66.6,5.8,3,10,2023-11-22T06:20:48,2023-11-22T16:41:37,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,F7894,72226013895,KMGM"
montgomery,2023-11-23,13.3,3.7,8.8,13.3,1.5,8.4,4.3,75,0,0,0,,0,0,13,9.1,295.6,1019.4,35.2,16,110,9.4,5,10,2023-11-23T06:21:42,2023-11-23T16:41:16,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-11-24,17.9,6.9,11.3,17.9,6.9,11.1,5.2,68.5,0.001,100,4.17,rain,0,0,13,9.6,293,1020.9,41.3,16,143.5,12.4,6,10,2023-11-24T06:22:35,2023-11-24T16:40:58,0.41,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-11-25,19.9,4.9,11.6,19.9,4.5,11.5,5.4,70.7,0,0,0,,0,0,18.4,18.1,70.6,1020.8,1,14.1,151.2,13.1,6,10,2023-11-25T06:23:28,2023-11-25T16:40:42,0.44,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-11-26,12.6,10.8,11.8,12.6,10.8,11.8,10.1,89.5,5.433,100,41.67,rain,0,0,24.1,13.5,69.9,1016.5,78.8,13.5,21.4,1.7,1,10,2023-11-26T06:24:21,2023-11-26T16:40:27,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-11-27,12.6,4.1,8.4,12.6,1.7,6.8,1,62.4,0,0,0,,0,0,42.5,18.1,308.6,1022.2,15.3,16,160.8,13.9,6,10,2023-11-27T06:25:14,2023-11-27T16:40:14,0.5,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-11-28,14.5,3.8,8.3,14.5,2.2,7.3,-2.6,48.3,0,0,0,,0,0,42.5,23.3,311.2,1025.8,22.6,16,158.1,13.8,6,10,2023-11-28T06:26:06,2023-11-28T16:40:03,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-11-29,14.5,-1.8,5.3,14.5,-1.8,5.3,-1.5,68,0,0,0,,0,0,13,7.6,57.6,1024.9,1.8,15.3,154.6,13.4,6,10,2023-11-29T06:26:58,2023-11-29T16:39:53,0.58,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-11-30,14,0.5,6.8,14,-0.4,6.6,0.9,69.7,0,0,0,,0,0,22.3,16.1,84.5,1021.3,18.6,14.6,78.4,6.9,3,10,2023-11-30T06:27:49,2023-11-30T16:39:46,0.61,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-12-01,22.9,9.9,15.8,22.9,8.2,15.7,12.7,82.7,0.888,100,20.83,rain,0,0,35.3,16.6,112.3,1015.2,91.6,15.9,38.6,3.2,2,10,2023-12-01T06:28:40,2023-12-01T16:39:40,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-12-02,21,17.1,19.4,21,17.1,19.4,17.7,89.9,3.088,100,41.67,rain,0,0,38.9,20.2,163.9,1013.1,91.9,14.6,29.8,2.6,2,10,2023-12-02T06:29:30,2023-12-02T16:39:36,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-12-03,21.3,11.3,17.9,21.3,11.3,17.9,14.2,80.7,0.001,100,4.17,rain,0,0,35.3,14.5,265.5,1013.2,41.9,14.4,94.2,8.2,4,10,2023-12-03T06:30:20,2023-12-03T16:39:34,0.7,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-12-04,20,6.5,12.5,20,6.5,12.5,5.1,66.9,0,0,0,,0,0,35.3,17.3,282.2,1016,0.3,11.5,121.9,10.6,5,10,2023-12-04T06:31:09,2023-12-04T16:39:34,0.75,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-12-05,15.7,2.8,9.2,15.7,2.8,9.1,3.3,69.2,0,0,0,,0,0,27.7,14.5,272.1,1020.5,0,16,130.3,11.3,5,10,2023-12-05T06:31:57,2023-12-05T16:39:35,0.77,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-12-06,13.8,1.9,8.3,13.8,1.9,7.3,-0.2,57.3,0,0,0,,0,0,35.3,17.1,336.1,1024.8,0,16,152.3,13.3,6,10,2023-12-06T06:32:45,2023-12-06T16:39:38,0.8,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-12-07,15.7,0.3,6.8,15.7,0.3,6.8,1.1,72.5,0,0,0,,0,0,14.8,10.7,189.8,1024,8.1,11.2,146.1,12.7,6,10,2023-12-07T06:33:32,2023-12-07T16:39:44,0.83,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-12-08,19.3,3.3,11.3,19.3,2.1,11,6.8,75.4,0,0,0,,0,0,22.3,20,121,1020.2,73.4,13.2,82.2,7,4,10,2023-12-08T06:34:18,2023-12-08T16:39:50,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-12-09,24.6,14.2,18.9,24.6,14.2,18.9,16.2,84.7,0.861,100,12.5,rain,0,0,33.5,18.1,168.5,1017.5,82.9,15.8,62.8,5.3,3,30,2023-12-09T06:35:03,2023-12-09T16:39:59,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-12-10,20.3,5.7,12.9,20.3,3.5,12.4,9.8,82.2,12.861,100,41.67,rain,0,0,44.3,24.2,307.7,1014.1,64.1,13.9,17.8,1.5,1,10,2023-12-10T06:35:47,2023-12-10T16:40:10,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-12-11,12.9,0.9,5.6,12.9,-1.7,4.4,-1.7,64.7,0,0,0,,0,0,22.3,16.8,331.6,1024.3,0,16,142.8,12.3,6,10,2023-12-11T06:36:30,2023-12-11T16:40:22,0.96,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM"
montgomery,2023-12-12,15.8,-0.6,6.5,15.8,-0.6,6.3,-1.6,64,0,0,0,,0,0,16.6,14.2,24,1031.4,0,15.6,147.5,12.7,6,10,2023-12-12T06:37:12,2023-12-12T16:40:36,0,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-13,17.3,1.7,9,17.3,-0.5,8.2,0.5,59.7,0,0,0,,0,0,24.1,17.9,32.6,1033.6,1,15,125.3,10.8,5,10,2023-12-13T06:37:54,2023-12-13T16:40:52,0.03,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-14,18.3,6,11.4,18.3,4.2,10.8,0.2,48.9,0,0,0,,0,0,42.5,19.1,60.5,1034,0,16,122.1,10.6,5,10,2023-12-14T06:38:34,2023-12-14T16:41:09,0.06,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,F7894,72226013895,KMGM,K1A9"
montgomery,2023-12-15,18.5,7.4,11.9,18.5,4.9,11.1,0.1,44.6,0,0,0,,0,0,37.1,18.9,74.4,1029.6,20.7,16,142.7,12.3,6,10,2023-12-15T06:39:13,2023-12-15T16:41:28,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,F7894,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-16,16.7,9.4,13.2,16.7,7.7,13,4.3,55.5,0.007,100,12.5,rain,0,0,35.3,16.8,72.9,1021.1,82.6,16,53.8,4.6,3,10,2023-12-16T06:39:51,2023-12-16T16:41:49,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-17,15.9,7.5,12.7,15.9,6.5,12.5,9.4,80.8,0.976,100,12.5,rain,0,0,37.1,22.3,334.5,1011.6,81.6,15.6,62.4,5.4,3,10,2023-12-17T06:40:27,2023-12-17T16:42:11,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-18,15.9,4.3,9.5,15.9,1.8,8.4,1.2,59.7,0,0,0,,0,0,40.7,24.4,302.5,1015.5,0,16,146.7,12.6,6,10,2023-12-18T06:41:02,2023-12-18T16:42:35,0.21,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-19,10.8,-0.1,4.8,10.8,-3.6,3,-7.3,43.4,0,0,0,,0,0,40.7,23.8,358.8,1026.5,0,16,149.5,13,6,10,2023-12-19T06:41:36,2023-12-19T16:43:01,0.25,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-20,12.4,0.4,5.6,12.4,-0.8,4.7,-4.9,50.5,0,0,0,,0,0,20.5,13.2,56.3,1030.1,0,16,130.4,11.2,6,10,2023-12-20T06:42:09,2023-12-20T16:43:28,0.28,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-21,13.3,0.8,6.7,13.3,-0.6,6.3,-0.5,62.9,0,0,0,,0,0,20.5,11.7,50.5,1029.5,32.4,16,104.4,9,5,10,2023-12-21T06:42:41,2023-12-21T16:43:57,0.31,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-22,18,3.7,9.8,18,2.4,9.6,3.4,68.5,0,0,0,,0,0,16.6,8.1,54.2,1026.6,48.9,12.3,122,10.4,5,10,2023-12-22T06:43:10,2023-12-22T16:44:27,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-23,20.9,4.2,11.6,20.9,3.7,11.3,6.9,75.6,0,0,0,,0,0,18.4,9.1,45.5,1025.2,4.1,15.7,139.7,12,6,10,2023-12-23T06:43:39,2023-12-23T16:44:59,0.38,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-24,19.4,9.8,14.9,19.4,9.8,14.9,11.4,81,7.56,100,25,rain,0,0,46.4,23.6,93,1020.7,51.6,15.6,72,6.2,5,10,2023-12-24T06:44:06,2023-12-24T16:45:32,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-25,20.8,14.5,17.3,20.8,14.5,17.3,15.5,89.4,25.899,100,54.17,rain,0,0,48.1,34.5,133.3,1012.5,88.2,13.4,39,3.3,2,10,2023-12-25T06:44:31,2023-12-25T16:46:06,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-26,14,7,11.5,14,6.5,11.5,9.3,86.7,0,0,0,,0,0,25.9,15.3,297.5,1015.4,70,15.9,27.7,2.3,1,10,2023-12-26T06:44:55,2023-12-26T16:46:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-27,13.5,4.1,8,13.5,2.9,7.9,4.5,80.7,0,0,0,,0,0,18.4,11.2,240.5,1014.7,1.6,13.6,78.7,6.9,4,10,2023-12-27T06:45:18,2023-12-27T16:47:19,0.52,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
montgomery,2023-12-28,12.1,4.1,7.2,12.1,1.9,6.4,0.7,66,0,0,0,,0,0,31.7,16.8,271.5,1013.9,9.1,12.6,148.5,12.8,6,10,2023-12-28T06:45:39,2023-12-28T16:47:58,0.56,Clear,Clear conditions throughout the day.,clear-day,"99999973802,KMXF,72226513821,TT396,72226013895,KMGM,K1A9"
